job_name,best_overlap,true_overlap,section
P03523_full_1-2109_P03520_VP_4-263_A_1751,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1751,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1751,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_220,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_220,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_154,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_154,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_154,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_154,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_154,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.006,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_718,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_718,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_718,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_757,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_757,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_757,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_757,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_757,0.006,6.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_220,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_220,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_220,0.006,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_2039,0.006,5.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2039,0.006,5.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1374,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1374,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1314,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1314,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1314,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1534,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1534,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1534,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.006,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2039,0.006,5.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2039,0.006,5.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2039,0.006,5.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_955,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_955,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_955,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_955,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1314,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1314,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1374,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1374,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1374,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_184,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_184,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1910,0.006,4.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1698,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_955,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1645,0.006,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_76,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_76,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_76,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_76,0.006,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_76,0.006,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_718,0.006,6.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_609,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_609,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_609,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_609,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_609,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_6,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_6,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_6,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_6,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_6,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_38,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_2070,0.005,4.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_2070,0.005,4.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_798,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_858,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_858,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_858,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_921,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_106,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_106,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_996,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_996,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_996,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_996,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_996,0.005,2.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_256,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_256,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2116,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2116,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_798,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_798,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_858,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_921,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_921,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_921,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_921,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1567,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_798,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_798,0.005,2.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_106,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1087,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1087,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1087,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1160,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1160,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1160,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_269,0.005,2.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_961,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_961,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_961,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_961,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_961,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_858,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1076,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1076,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1076,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1119,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1119,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1119,0.005,2.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1160,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1160,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1310,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1310,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_106,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_106,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1310,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1310,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1856,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1856,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1856,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1856,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1939,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2116,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2116,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_2116,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_256,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_256,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1087,0.005,3.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1087,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (100)
P03523_full_1-2109_P03520_VP_4-263_A_269,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_269,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_269,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_269,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_307,0.005,2.0,AFminD (30)
P16289_full_1-2127_P16286_P_1-296_A_1798,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1798,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1798,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1798,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1798,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1856,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_1310,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1069,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1069,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1069,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1069,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1069,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1614,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1827,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1827,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1827,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_337,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1614,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1614,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1614,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1614,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_433,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_433,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_433,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1827,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1827,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_241,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_241,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1247,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1213,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_107,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_148,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_148,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_148,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_148,0.005,3.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_1119,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1119,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1149,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1213,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_1213,0.005,2.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_337,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_337,0.005,2.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_850,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_850,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_850,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_850,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (30)
P03523_full_1-2109_P03520_VP_4-263_A_623,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_623,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_623,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_623,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_241,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_241,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_241,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_337,0.005,2.0,AFminD (50)
P03523_full_1-2109_P03520_VP_4-263_A_337,0.005,2.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_769,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_692,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_894,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_769,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_769,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_769,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_850,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_546,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_57,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_57,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_57,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_57,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_57,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_637,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_401,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_637,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_637,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_637,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_637,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_769,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_457,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_511,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_511,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_511,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_511,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_511,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_259,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_259,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_259,0.005,3.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_546,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_546,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_546,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_546,0.005,4.0,AFminD (30)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1712,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1076,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1076,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1172,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1172,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1172,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1172,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_1172,0.005,3.0,AFminD (50)
P16289_full_1-2127_P16286_P_1-296_A_785,0.005,3.0,AFminD (50)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (100)
Q14674_full_1-2120_O95997_SSCSI_1-190_A_344,0.005,3.0,AFminD (100)
